person	personLabel	SALproposedLabel	SALproposed	SALsignatorypersonalLabel	SALsignatorypersonal	SALsignatorygeneralLabel	SALsignatorygeneral	RAIproposed	RAIproposedLabel	RAIseconded	RAIsecondedLabel	date
https://beyond-notability.wikibase.cloud/entity/Q1528	Jocelyn Eva Kellett	James Digby Firth	https://beyond-notability.wikibase.cloud/entity/Q1510	Andrew Veitch	https://beyond-notability.wikibase.cloud/entity/Q1529							1948-11-04T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1528	Jocelyn Eva Kellett	James Digby Firth	https://beyond-notability.wikibase.cloud/entity/Q1510	Charles Edwin Whiting	https://beyond-notability.wikibase.cloud/entity/Q1530							1948-11-04T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1528	Jocelyn Eva Kellett	James Digby Firth	https://beyond-notability.wikibase.cloud/entity/Q1510	John William Walker	https://beyond-notability.wikibase.cloud/entity/Q1785							1948-11-04T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1533	Marjorie Blanche Honeybourne	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1533	Marjorie Blanche Honeybourne	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1533	Marjorie Blanche Honeybourne	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1533	Marjorie Blanche Honeybourne	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1533	Marjorie Blanche Honeybourne	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	Cecil Henry James Farthing	https://beyond-notability.wikibase.cloud/entity/Q1449							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1533	Marjorie Blanche Honeybourne	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	Esmond Samuel de Beer	https://beyond-notability.wikibase.cloud/entity/Q1503							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1533	Marjorie Blanche Honeybourne	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	Wilfred Sampson Samuel	https://beyond-notability.wikibase.cloud/entity/Q1506							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1533	Marjorie Blanche Honeybourne	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	John Francis Nichols	https://beyond-notability.wikibase.cloud/entity/Q1535							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1533	Marjorie Blanche Honeybourne	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	Edward Yates	https://beyond-notability.wikibase.cloud/entity/Q1536							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1533	Marjorie Blanche Honeybourne	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	Thomas Fiddian Reddaway	https://beyond-notability.wikibase.cloud/entity/Q1537							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1533	Marjorie Blanche Honeybourne	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	Bertram Ralph Leftwich	https://beyond-notability.wikibase.cloud/entity/Q1538							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542	Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542	Thomas Romans	https://beyond-notability.wikibase.cloud/entity/Q1543							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542	Joseph Edward Spence	https://beyond-notability.wikibase.cloud/entity/Q1544							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542	Oliver Henry North	https://beyond-notability.wikibase.cloud/entity/Q1546							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542	John David Cowen	https://beyond-notability.wikibase.cloud/entity/Q1547							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542	Richard Ewhurst Porter	https://beyond-notability.wikibase.cloud/entity/Q2281							1948-11-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1109	Molly Cotton	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133							1948-12-09T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1109	Molly Cotton	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137							1948-12-09T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1109	Molly Cotton	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426							1948-12-09T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1109	Molly Cotton	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Gerald Clough Dunning	https://beyond-notability.wikibase.cloud/entity/Q1455							1948-12-09T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1109	Molly Cotton	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Paul Kenneth Baillie Reynolds	https://beyond-notability.wikibase.cloud/entity/Q1549							1948-12-09T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1109	Molly Cotton	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	John Bryan Ward Perkins	https://beyond-notability.wikibase.cloud/entity/Q1550							1948-12-09T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1109	Molly Cotton	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Henry Strathearn Gordon	https://beyond-notability.wikibase.cloud/entity/Q1551							1948-12-09T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1552	Lilian Lindsay	Humphrey Francis Humphreys	https://beyond-notability.wikibase.cloud/entity/Q1553	Percy Millican	https://beyond-notability.wikibase.cloud/entity/Q1554							1949-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1552	Lilian Lindsay	Humphrey Francis Humphreys	https://beyond-notability.wikibase.cloud/entity/Q1553	Matley Moore	https://beyond-notability.wikibase.cloud/entity/Q1555							1949-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1552	Lilian Lindsay	Humphrey Francis Humphreys	https://beyond-notability.wikibase.cloud/entity/Q1553	Charles Singer	https://beyond-notability.wikibase.cloud/entity/Q1556							1949-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1552	Lilian Lindsay	Humphrey Francis Humphreys	https://beyond-notability.wikibase.cloud/entity/Q1553	Reginald L ?ine	https://beyond-notability.wikibase.cloud/entity/Q1557							1949-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1552	Lilian Lindsay	Humphrey Francis Humphreys	https://beyond-notability.wikibase.cloud/entity/Q1553	Edgar Kingsley Tratman	https://beyond-notability.wikibase.cloud/entity/Q1558							1949-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1563	Mary Desiree Cox	Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	Eric Maclagan	https://beyond-notability.wikibase.cloud/entity/Q168							1949-02-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1563	Mary Desiree Cox	Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	Harold Clifford-Smith	https://beyond-notability.wikibase.cloud/entity/Q171							1949-02-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1563	Mary Desiree Cox	Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	Margaret Dickens Whinney	https://beyond-notability.wikibase.cloud/entity/Q805							1949-02-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1563	Mary Desiree Cox	Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	James Gow Mann	https://beyond-notability.wikibase.cloud/entity/Q1433							1949-02-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1563	Mary Desiree Cox	Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	Solomon Charles Kaines-Smith	https://beyond-notability.wikibase.cloud/entity/Q1444							1949-02-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1563	Mary Desiree Cox	Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	Ralph Edwards	https://beyond-notability.wikibase.cloud/entity/Q1447							1949-02-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1563	Mary Desiree Cox	Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	Philip Boughton Chatwin	https://beyond-notability.wikibase.cloud/entity/Q1559							1949-02-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1563	Mary Desiree Cox	Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	Thomas Sherrer Ross Boase	https://beyond-notability.wikibase.cloud/entity/Q1564							1949-02-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1563	Mary Desiree Cox	Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	Wilfred Arthur Seaby	https://beyond-notability.wikibase.cloud/entity/Q1566							1949-02-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1574	Rosalind Louisa Beaufort Moss	Stephen Ranulph Kingdon Glanville	https://beyond-notability.wikibase.cloud/entity/Q1575	Edward Thurlow Leeds	https://beyond-notability.wikibase.cloud/entity/Q104							1949-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1574	Rosalind Louisa Beaufort Moss	Stephen Ranulph Kingdon Glanville	https://beyond-notability.wikibase.cloud/entity/Q1575	Donald Benjamin Harden	https://beyond-notability.wikibase.cloud/entity/Q120							1949-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1574	Rosalind Louisa Beaufort Moss	Stephen Ranulph Kingdon Glanville	https://beyond-notability.wikibase.cloud/entity/Q1575	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133							1949-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1574	Rosalind Louisa Beaufort Moss	Stephen Ranulph Kingdon Glanville	https://beyond-notability.wikibase.cloud/entity/Q1575	Sidney Smith	https://beyond-notability.wikibase.cloud/entity/Q810							1949-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1574	Rosalind Louisa Beaufort Moss	Stephen Ranulph Kingdon Glanville	https://beyond-notability.wikibase.cloud/entity/Q1575	Iowerth Eiddon Stephen Edwards	https://beyond-notability.wikibase.cloud/entity/Q1576							1949-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1574	Rosalind Louisa Beaufort Moss	Stephen Ranulph Kingdon Glanville	https://beyond-notability.wikibase.cloud/entity/Q1575	Walter Bryan Emery	https://beyond-notability.wikibase.cloud/entity/Q1577							1949-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Raymond Herbert D'Elboux	https://beyond-notability.wikibase.cloud/entity/Q1597	Irene Josephine Churchill	https://beyond-notability.wikibase.cloud/entity/Q317							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Raymond Herbert D'Elboux	https://beyond-notability.wikibase.cloud/entity/Q1597	Dorothy Gardiner	https://beyond-notability.wikibase.cloud/entity/Q901							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Raymond Herbert D'Elboux	https://beyond-notability.wikibase.cloud/entity/Q1597	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Raymond Herbert D'Elboux	https://beyond-notability.wikibase.cloud/entity/Q1597	John Francis Nichols	https://beyond-notability.wikibase.cloud/entity/Q1535							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Raymond Herbert D'Elboux	https://beyond-notability.wikibase.cloud/entity/Q1597	Frank Charles Elliston-Erwood	https://beyond-notability.wikibase.cloud/entity/Q1586							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Raymond Herbert D'Elboux	https://beyond-notability.wikibase.cloud/entity/Q1597	Frank Walter Tyler	https://beyond-notability.wikibase.cloud/entity/Q1598							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1579	Edith Mary Walker	Mary Kitson Clark	https://beyond-notability.wikibase.cloud/entity/Q875	Charles Edwin Whiting	https://beyond-notability.wikibase.cloud/entity/Q1530							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1579	Edith Mary Walker	Mary Kitson Clark	https://beyond-notability.wikibase.cloud/entity/Q875	Roy Gilyard-Beer	https://beyond-notability.wikibase.cloud/entity/Q1581							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1579	Edith Mary Walker	Mary Kitson Clark	https://beyond-notability.wikibase.cloud/entity/Q875	Reginald James Albert Bunnett	https://beyond-notability.wikibase.cloud/entity/Q2300							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1579	Edith Mary Walker	Mary Kitson Clark	https://beyond-notability.wikibase.cloud/entity/Q875	Charles Clay	https://beyond-notability.wikibase.cloud/entity/Q318							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1579	Edith Mary Walker	Mary Kitson Clark	https://beyond-notability.wikibase.cloud/entity/Q875	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1579	Edith Mary Walker	Mary Kitson Clark	https://beyond-notability.wikibase.cloud/entity/Q875	John La Page	https://beyond-notability.wikibase.cloud/entity/Q1518							1949-04-07T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1101	Olwen Brogan	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	Jacquetta Hawkes	https://beyond-notability.wikibase.cloud/entity/Q106							1949-10-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1101	Olwen Brogan	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	Donald Benjamin Harden	https://beyond-notability.wikibase.cloud/entity/Q120							1949-10-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1101	Olwen Brogan	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136							1949-10-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1101	Olwen Brogan	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	Jocelyn Mary Catherine Toynbee	https://beyond-notability.wikibase.cloud/entity/Q864							1949-10-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1101	Olwen Brogan	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1949-10-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1101	Olwen Brogan	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	Martin Percival Charlesworth	https://beyond-notability.wikibase.cloud/entity/Q1519							1949-10-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1101	Olwen Brogan	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542							1949-10-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1101	Olwen Brogan	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	Paul Kenneth Baillie Reynolds	https://beyond-notability.wikibase.cloud/entity/Q1549							1949-10-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1101	Olwen Brogan	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	John Bryan Ward Perkins	https://beyond-notability.wikibase.cloud/entity/Q1550							1949-10-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1611	Sophia Wyndham Rawlins	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	Miles Crawford Burkitt	https://beyond-notability.wikibase.cloud/entity/Q244							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1611	Sophia Wyndham Rawlins	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	Ethelbert Horne	https://beyond-notability.wikibase.cloud/entity/Q299							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1611	Sophia Wyndham Rawlins	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	Arthur Westall Vivian-Neal	https://beyond-notability.wikibase.cloud/entity/Q1612							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1611	Sophia Wyndham Rawlins	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	Charles Douglas Drew	https://beyond-notability.wikibase.cloud/entity/Q1613							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1611	Sophia Wyndham Rawlins	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	Anthony Richard Wagner	https://beyond-notability.wikibase.cloud/entity/Q1614							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1611	Sophia Wyndham Rawlins	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	Hugh Stanford London	https://beyond-notability.wikibase.cloud/entity/Q1615							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1611	Sophia Wyndham Rawlins	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	Thomas Daniel Tremlett	https://beyond-notability.wikibase.cloud/entity/Q1616							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1611	Sophia Wyndham Rawlins	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	John Pease Fry	https://beyond-notability.wikibase.cloud/entity/Q1618							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1611	Sophia Wyndham Rawlins	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	Jonathan Edward Hodgkin	https://beyond-notability.wikibase.cloud/entity/Q1619							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1115	Florence Margaret Patchett	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Jacquetta Hawkes	https://beyond-notability.wikibase.cloud/entity/Q106							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1115	Florence Margaret Patchett	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1115	Florence Margaret Patchett	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1115	Florence Margaret Patchett	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1115	Florence Margaret Patchett	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Gerald Clough Dunning	https://beyond-notability.wikibase.cloud/entity/Q1455							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1115	Florence Margaret Patchett	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Glyn Edmund Daniel	https://beyond-notability.wikibase.cloud/entity/Q1604							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1115	Florence Margaret Patchett	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Rupert Leo Scott Bruce-Mitford	https://beyond-notability.wikibase.cloud/entity/Q1635							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1115	Florence Margaret Patchett	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136	Charles William Phillips	https://beyond-notability.wikibase.cloud/entity/Q1636							1949-11-03T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1674	Joan Eileen Annie Liversidge	Geoffrey Hext Sutherland Bushnell	https://beyond-notability.wikibase.cloud/entity/Q1498	Miles Crawford Burkitt	https://beyond-notability.wikibase.cloud/entity/Q244							1950-01-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1674	Joan Eileen Annie Liversidge	Geoffrey Hext Sutherland Bushnell	https://beyond-notability.wikibase.cloud/entity/Q1498	Dorothy Annie Elizabeth Garrod	https://beyond-notability.wikibase.cloud/entity/Q863							1950-01-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1674	Joan Eileen Annie Liversidge	Geoffrey Hext Sutherland Bushnell	https://beyond-notability.wikibase.cloud/entity/Q1498	Jocelyn Mary Catherine Toynbee	https://beyond-notability.wikibase.cloud/entity/Q864							1950-01-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1674	Joan Eileen Annie Liversidge	Geoffrey Hext Sutherland Bushnell	https://beyond-notability.wikibase.cloud/entity/Q1498	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420							1950-01-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1674	Joan Eileen Annie Liversidge	Geoffrey Hext Sutherland Bushnell	https://beyond-notability.wikibase.cloud/entity/Q1498	Glyn Edmund Daniel	https://beyond-notability.wikibase.cloud/entity/Q1604							1950-01-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1674	Joan Eileen Annie Liversidge	Geoffrey Hext Sutherland Bushnell	https://beyond-notability.wikibase.cloud/entity/Q1498	Charles William Phillips	https://beyond-notability.wikibase.cloud/entity/Q1636							1950-01-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1674	Joan Eileen Annie Liversidge	Geoffrey Hext Sutherland Bushnell	https://beyond-notability.wikibase.cloud/entity/Q1498	John Grahame Douglas Clark	https://beyond-notability.wikibase.cloud/entity/Q1672							1950-01-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1674	Joan Eileen Annie Liversidge	Geoffrey Hext Sutherland Bushnell	https://beyond-notability.wikibase.cloud/entity/Q1498	Audrey Williams	https://beyond-notability.wikibase.cloud/entity/Q1675							1950-01-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1674	Joan Eileen Annie Liversidge	Geoffrey Hext Sutherland Bushnell	https://beyond-notability.wikibase.cloud/entity/Q1498	J. K. St Joseph	https://beyond-notability.wikibase.cloud/entity/Q1676							1950-01-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1640	Dorothy Greene	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	signatory indecipherable	https://beyond-notability.wikibase.cloud/entity/Q47							1950-01-19T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1640	Dorothy Greene	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	Mary Kitson Clark	https://beyond-notability.wikibase.cloud/entity/Q875							1950-01-19T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1640	Dorothy Greene	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420							1950-01-19T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1640	Dorothy Greene	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	Charles Edwin Whiting	https://beyond-notability.wikibase.cloud/entity/Q1530							1950-01-19T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1640	Dorothy Greene	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	George Richard Potter	https://beyond-notability.wikibase.cloud/entity/Q1641							1950-01-19T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1640	Dorothy Greene	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	Arthur Maurice Woodward	https://beyond-notability.wikibase.cloud/entity/Q1642							1950-01-19T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1644	Elizabeth Ralph	John William Walker	https://beyond-notability.wikibase.cloud/entity/Q1785	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259							1950-01-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1644	Elizabeth Ralph	John William Walker	https://beyond-notability.wikibase.cloud/entity/Q1785	Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275							1950-01-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1644	Elizabeth Ralph	John William Walker	https://beyond-notability.wikibase.cloud/entity/Q1785	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808							1950-01-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1644	Elizabeth Ralph	John William Walker	https://beyond-notability.wikibase.cloud/entity/Q1785	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426							1950-01-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1644	Elizabeth Ralph	John William Walker	https://beyond-notability.wikibase.cloud/entity/Q1785	Arthur Westall Vivian-Neal	https://beyond-notability.wikibase.cloud/entity/Q1612							1950-01-26T00:00:00Z
