record_id,person,person_label,year,role,ads_record_id,ads_id
679,Q1420,Ian Archibald Richmond,1936,Author,3196344,25339
680,Q1420,Ian Archibald Richmond,1937,Author,3196379,25339
681,Q1420,Ian Archibald Richmond,1955,Author,3122907,25339
682,Q1420,Ian Archibald Richmond,1958,Author,3212218,25339
683,Q1420,Ian Archibald Richmond,1943,Author,3211937,25339
684,Q1420,Ian Archibald Richmond,1955,Author,3125891,25339
685,Q1420,Ian Archibald Richmond,1960,Author,3125498,25339
686,Q1420,Ian Archibald Richmond,1936,Author,3196337,25339
687,Q1420,Ian Archibald Richmond,1952,Author,3186193,25339
688,Q1420,Ian Archibald Richmond,1943,Author,3211933,25339
689,Q1420,Ian Archibald Richmond,1959,Author,3212235,25339
690,Q1420,Ian Archibald Richmond,1959,Author,3212260,25339
691,Q1420,Ian Archibald Richmond,1941,Author,3211916,25339
692,Q1420,Ian Archibald Richmond,1955,Author,3212136,25339
693,Q1420,Ian Archibald Richmond,1943,Author,3211931,25339
694,Q1420,Ian Archibald Richmond,1950,Author,3005738,25339
695,Q1420,Ian Archibald Richmond,1934,Author,3196274,25339
696,Q1420,Ian Archibald Richmond,1938,Author,3185869,25339
697,Q1420,Ian Archibald Richmond,1946,Author,3179839,25339
698,Q1420,Ian Archibald Richmond,1954,Author,3196904,25339
699,Q1420,Ian Archibald Richmond,1954,Author,3046775,25339
700,Q1420,Ian Archibald Richmond,1948,Author,3105548,25339
701,Q1420,Ian Archibald Richmond,1947,Author,3196670,25339
702,Q1420,Ian Archibald Richmond,1930,Author,3179600,25339
703,Q1420,Ian Archibald Richmond,1959,Author,3122661,25339
704,Q1420,Ian Archibald Richmond,1956,Author,3212161,25339
705,Q1420,Ian Archibald Richmond,1923,Author,3185474,25339
707,Q1420,Ian Archibald Richmond,1929,Author,3035315,25339
708,Q1420,Ian Archibald Richmond,1926,Author,3035306,25339
709,Q1420,Ian Archibald Richmond,1929,Author,3035316,25339
710,Q1420,Ian Archibald Richmond,1934,Author,3196258,25339
711,Q1420,Ian Archibald Richmond,1951,Author,3040495,25339
712,Q1420,Ian Archibald Richmond,1959,Author,3113912,25339
713,Q1420,Ian Archibald Richmond,1959,Author,3064195,25339
714,Q1420,Ian Archibald Richmond,1938,Author,3196408,25339
715,Q1420,Ian Archibald Richmond,1955,Author,3040525,25339
716,Q1420,Ian Archibald Richmond,1935,Author,3185799,25339
717,Q1420,Ian Archibald Richmond,1934,Author,3211774,25339
718,Q1420,Ian Archibald Richmond,1941,Author,3211910,25339
719,Q1420,Ian Archibald Richmond,NA,Author,3135674,25339
720,Q1420,Ian Archibald Richmond,1949,Author,3196714,25339
721,Q1420,Ian Archibald Richmond,1938,Author,3126100,25339
722,Q1420,Ian Archibald Richmond,1937,Author,3211836,25339
723,Q1420,Ian Archibald Richmond,1935,Author,3211799,25339
724,Q1420,Ian Archibald Richmond,1945,Author,3125443,25339
725,Q1420,Ian Archibald Richmond,1926,Author,3046840,25339
726,Q1420,Ian Archibald Richmond,1952,Author,3123393,25339
727,Q1420,Ian Archibald Richmond,1951,Author,3212035,25339
728,Q1420,Ian Archibald Richmond,1933,Author,3196231,25339
729,Q1420,Ian Archibald Richmond,1935,Author,3095225,25339
730,Q1420,Ian Archibald Richmond,1939,Author,3126104,25339
731,Q1420,Ian Archibald Richmond,1937,Author,3211837,25339
732,Q1420,Ian Archibald Richmond,1932,Author,3179628,25339
733,Q1420,Ian Archibald Richmond,1955,Author,3125484,25339
734,Q1420,Ian Archibald Richmond,1940,Author,3185912,25339
735,Q1420,Ian Archibald Richmond,1953,Author,3004001,25339
736,Q1420,Ian Archibald Richmond,1944,Author,3005677,25339
737,Q1420,Ian Archibald Richmond,NA,Author,3135681,25339
738,Q1420,Ian Archibald Richmond,1951,Author,3034994,25339
739,Q1420,Ian Archibald Richmond,1934,Author,3196270,25339
740,Q1420,Ian Archibald Richmond,1935,Author,3196303,25339
741,Q1420,Ian Archibald Richmond,1938,Author,3196406,25339
742,Q1420,Ian Archibald Richmond,1938,Author,3196410,25339
743,Q1420,Ian Archibald Richmond,1938,Author,3196411,25339
756,Q1426,Bryan Hugh St John O'Neil,1945,Author,3031967,10182
757,Q1426,Bryan Hugh St John O'Neil,1943,Author,3179803,10182
758,Q1426,Bryan Hugh St John O'Neil,1933,Author,3179653,10182
760,Q1426,Bryan Hugh St John O'Neil,1934,Author,3179673,10182
761,Q1426,Bryan Hugh St John O'Neil,1929,Author,3004380,10182
762,Q1426,Bryan Hugh St John O'Neil,1951,Author,3123156,10182
763,Q1426,Bryan Hugh St John O'Neil,1951,Author,3123160,10182
764,Q1426,Bryan Hugh St John O'Neil,1935,Author,3050488,10182
765,Q1426,Bryan Hugh St John O'Neil,1934,Author,3116047,10182
766,Q1426,Bryan Hugh St John O'Neil,NA,Author,3135294,10182
767,Q1426,Bryan Hugh St John O'Neil,1934,Author,3074601,10182
768,Q1426,Bryan Hugh St John O'Neil,NA,Author,3135285,10182
769,Q1426,Bryan Hugh St John O'Neil,1951,Author,3105552,10182
770,Q1426,Bryan Hugh St John O'Neil,1952,Author,3074825,10182
771,Q1426,Bryan Hugh St John O'Neil,1935,Author,3179683,10182
772,Q1426,Bryan Hugh St John O'Neil,1944,Author,3049851,10182
773,Q1426,Bryan Hugh St John O'Neil,1941,Author,3061984,10182
774,Q1426,Bryan Hugh St John O'Neil,1937,Author,3050507,10182
775,Q1426,Bryan Hugh St John O'Neil,1936,Author,3074603,10182
776,Q1426,Bryan Hugh St John O'Neil,1936,Author,3004533,10182
777,Q1426,Bryan Hugh St John O'Neil,1938,Author,3116051,10182
778,Q1426,Bryan Hugh St John O'Neil,1944,Author,3049849,10182
779,Q1426,Bryan Hugh St John O'Neil,1942,Author,3049833,10182
780,Q1426,Bryan Hugh St John O'Neil,1940,Author,3005633,10182
781,Q1426,Bryan Hugh St John O'Neil,1931,Author,3139291,10182
782,Q1426,Bryan Hugh St John O'Neil,1940,Author,3049816,10182
783,Q1426,Bryan Hugh St John O'Neil,1934,Author,3004506,10182
784,Q1426,Bryan Hugh St John O'Neil,1937,Author,3050506,10182
785,Q1426,Bryan Hugh St John O'Neil,1939,Author,3004563,10182
786,Q1426,Bryan Hugh St John O'Neil,1942,Author,3236885,10182
787,Q1426,Bryan Hugh St John O'Neil,1945,Author,3007327,10182
788,Q1426,Bryan Hugh St John O'Neil,1943,Author,3007316,10182
789,Q1426,Bryan Hugh St John O'Neil,1946,Author,3005691,10182
790,Q1426,Bryan Hugh St John O'Neil,1940,Author,3049814,10182
791,Q1426,Bryan Hugh St John O'Neil,1931,Author,3129483,10182
792,Q1426,Bryan Hugh St John O'Neil,1948,Author,3074812,10182
793,Q1426,Bryan Hugh St John O'Neil,1953,Author,3105555,10182
795,Q1426,Bryan Hugh St John O'Neil,1945,Author,3105544,10182
796,Q1426,Bryan Hugh St John O'Neil,1941,Author,3049828,10182
797,Q1426,Bryan Hugh St John O'Neil,1952,Author,3003974,10182
798,Q1426,Bryan Hugh St John O'Neil,1952,Author,3179917,10182
799,Q1426,Bryan Hugh St John O'Neil,1933,Author,3098551,10182
800,Q1426,Bryan Hugh St John O'Neil,1944,Author,3007318,10182
801,Q1426,Bryan Hugh St John O'Neil,NA,Author,3075287,10182
802,Q1426,Bryan Hugh St John O'Neil,1941,Author,3019613,10182
803,Q1426,Bryan Hugh St John O'Neil,1944,Author,3019626,10182
804,Q1426,Bryan Hugh St John O'Neil,NA,Author,3052741,10182
805,Q1426,Bryan Hugh St John O'Neil,NA,Author,3135291,10182
806,Q1426,Bryan Hugh St John O'Neil,1940,Author,3236872,10182
807,Q1426,Bryan Hugh St John O'Neil,1952,Author,3062070,10182
808,Q1426,Bryan Hugh St John O'Neil,1948,Author,3004241,10182
809,Q1426,Bryan Hugh St John O'Neil,1942,Author,3117629,10182
813,Q1433,James Gow Mann,1959,Author,3004105,35605
814,Q1433,James Gow Mann,1944,Author,3005678,35605
815,Q1433,James Gow Mann,1947,Author,3211981,35605
816,Q1433,James Gow Mann,1931,Author,3004406,35605
817,Q1433,James Gow Mann,1940,Author,3005609,35605
818,Q1433,James Gow Mann,NA,Author,3138662,35605
819,Q1433,James Gow Mann,1950,Author,3111490,35605
820,Q1433,James Gow Mann,1941,Author,3181822,35605
821,Q1433,James Gow Mann,1943,Author,3179800,35605
823,Q1433,James Gow Mann,1955,Author,3032753,35605
824,Q1433,James Gow Mann,1956,Author,3127064,35605
825,Q1433,James Gow Mann,1932,Author,3004420,35605
834,Q1455,Gerald Clough Dunning,1929,Issue editor,1095005,22165
835,Q1455,Gerald Clough Dunning,NA,Author,3052730,22165
836,Q1455,Gerald Clough Dunning,1931,Author,3179617,22165
837,Q1455,Gerald Clough Dunning,1937,Author,3043631,22165
839,Q1455,Gerald Clough Dunning,1952,Author,3003981,22165
840,Q1455,Gerald Clough Dunning,1957,Author,3004064,22165
841,Q1455,Gerald Clough Dunning,1958,Author,3004092,22165
843,Q1455,Gerald Clough Dunning,NA,Author,3052719,22165
846,Q1455,Gerald Clough Dunning,1960,Author,3188299,22165
850,Q1455,Gerald Clough Dunning,1942,Author,3061985,22165
852,Q1455,Gerald Clough Dunning,1942,Author,3049837,22165
855,Q1455,Gerald Clough Dunning,1936,Author,3004530,22165
856,Q1455,Gerald Clough Dunning,1928,Author,3179561,22165
857,Q1455,Gerald Clough Dunning,1949,Author,3123068,22165
858,Q1455,Gerald Clough Dunning,1959,Author,3188266,22165
859,Q1455,Gerald Clough Dunning,1941,Author,3061980,22165
860,Q1455,Gerald Clough Dunning,1958,Author,3199937,22165
861,Q1455,Gerald Clough Dunning,1935,Author,3004522,22165
863,Q1455,Gerald Clough Dunning,1938,Author,3004555,22165
864,Q1455,Gerald Clough Dunning,NA,Author,3052752,22165
865,Q1455,Gerald Clough Dunning,1932,Author,3004426,22165
866,Q1455,Gerald Clough Dunning,1947,Author,3124741,22165
869,Q1455,Gerald Clough Dunning,1949,Author,3123056,22165
870,Q1455,Gerald Clough Dunning,1948,Author,3123025,22165
871,Q1455,Gerald Clough Dunning,1950,Author,3123119,22165
872,Q1455,Gerald Clough Dunning,1960,Author,3019725,22165
873,Q1455,Gerald Clough Dunning,1955,Author,3062144,22165
874,Q1455,Gerald Clough Dunning,1887,Author,3132617,22165
876,Q1455,Gerald Clough Dunning,1949,Author,3125467,22165
877,Q1455,Gerald Clough Dunning,1948,Author,3125447,22165
879,Q1455,Gerald Clough Dunning,1951,Author,3064111,22165
881,Q1455,Gerald Clough Dunning,1937,Author,3064301,22165
882,Q1455,Gerald Clough Dunning,1933,Author,3105858,22165
883,Q1455,Gerald Clough Dunning,1933,Author,3105849,22165
884,Q1455,Gerald Clough Dunning,1957,Author,3186314,22165
886,Q1455,Gerald Clough Dunning,1949,Author,3123033,22165
896,Q1455,Gerald Clough Dunning,1936,Author,3004544,22165
897,Q1455,Gerald Clough Dunning,NA,Author,3052734,22165
900,Q1455,Gerald Clough Dunning,1951,Author,3123175,22165
901,Q1455,Gerald Clough Dunning,1946,Author,3064105,22165
902,Q1455,Gerald Clough Dunning,1934,Author,3064294,22165
903,Q1455,Gerald Clough Dunning,1936,Author,3007658,22165
907,Q1455,Gerald Clough Dunning,1959,Author,3062248,22165
909,Q1455,Gerald Clough Dunning,1951,Author,3124744,22165
912,Q1455,Gerald Clough Dunning,1960,Author,3122969,22165
913,Q1455,Gerald Clough Dunning,1949,Author,3123028,22165
914,Q1455,Gerald Clough Dunning,1960,Author,3062275,22165
915,Q1455,Gerald Clough Dunning,1932,Author,3004433,22165
916,Q1455,Gerald Clough Dunning,1954,Author,3004022,22165
918,Q1455,Gerald Clough Dunning,1932,Author,3004429,22165
919,Q1455,Gerald Clough Dunning,1934,Author,3179672,22165
921,Q1455,Gerald Clough Dunning,1958,Author,3188251,22165
922,Q1455,Gerald Clough Dunning,NA,Author,3052753,22165
923,Q1455,Gerald Clough Dunning,1951,Author,3005742,22165
925,Q1455,Gerald Clough Dunning,1945,Author,3005685,22165
931,Q1457,William Francis Grimes,1938,Author,3043633,2916
932,Q1457,William Francis Grimes,1928,Author,3050442,2916
933,Q1457,William Francis Grimes,1939,Author,3140052,2916
934,Q1457,William Francis Grimes,1938,Author,3094950,2916
935,Q1457,William Francis Grimes,1938,Author,3104540,2916
936,Q1457,William Francis Grimes,1946,Author,3255580,2916
937,Q1457,William Francis Grimes,1928,Author,3050441,2916
938,Q1457,William Francis Grimes,1955,Author,3122030,2916
940,Q1457,William Francis Grimes,1930,Author,3074597,2916
941,Q1457,William Francis Grimes,1939,Author,3090734,2916
942,Q1457,William Francis Grimes,1929,Author,3050449,2916
943,Q1457,William Francis Grimes,1928,Author,3050439,2916
944,Q1457,William Francis Grimes,1935,Author,3050491,2916
945,Q1457,William Francis Grimes,1945,Author,3007328,2916
946,Q1457,William Francis Grimes,1931,Author,3050464,2916
947,Q1457,William Francis Grimes,1943,Author,3032118,2916
950,Q1457,William Francis Grimes,1931,Author,3140231,2916
951,Q1457,William Francis Grimes,1929,Author,3074595,2916
952,Q1457,William Francis Grimes,1946,Author,3005691,2916
953,Q1457,William Francis Grimes,1954,Author,3114080,2916
954,Q1457,William Francis Grimes,1945,Author,3007329,2916
955,Q1457,William Francis Grimes,1932,Author,3043592,2916
956,Q1457,William Francis Grimes,1935,Author,3050490,2916
957,Q1457,William Francis Grimes,1948,Author,3049668,2916
958,Q1457,William Francis Grimes,1932,Author,3043569,2916
959,Q1457,William Francis Grimes,1933,Author,3050469,2916
960,Q1457,William Francis Grimes,1930,Author,3050455,2916
961,Q1457,William Francis Grimes,1935,Author,3119069,2916
962,Q1457,William Francis Grimes,1950,Author,3123147,2916
963,Q1457,William Francis Grimes,1933,Author,3050474,2916
964,Q1457,William Francis Grimes,1951,Author,3049684,2916
965,Q1457,William Francis Grimes,1954,Author,3122853,2916
966,Q1457,William Francis Grimes,1955,Author,3122882,2916
967,Q1457,William Francis Grimes,1951,Author,3074364,2916
968,Q1457,William Francis Grimes,1936,Author,3094949,2916
969,Q1457,William Francis Grimes,1938,Author,3255517,2916
970,Q1457,William Francis Grimes,1952,Author,3043199,2916
971,Q1457,William Francis Grimes,NA,Author,3135568,2916
972,Q1457,William Francis Grimes,1936,Author,3043610,2916
974,Q1457,William Francis Grimes,1935,Author,3050489,2916
975,Q1457,William Francis Grimes,1954,Author,3122643,2916
976,Q1457,William Francis Grimes,1929,Author,3043554,2916
977,Q1457,William Francis Grimes,1944,Author,3049843,2916
979,Q1457,William Francis Grimes,1939,Author,3043647,2916
980,Q1457,William Francis Grimes,1936,Author,3050505,2916
981,Q1457,William Francis Grimes,1956,Author,3049712,2916
982,Q1457,William Francis Grimes,1936,Author,3050504,2916
983,Q1457,William Francis Grimes,1931,Author,3004412,2916
986,Q147,Thomas Davies Pryce,1938,Author,3004552,56297
988,Q147,Thomas Davies Pryce,1906,Author,3098771,56297
989,Q147,Thomas Davies Pryce,1929,Author,3050445,56297
990,Q147,Thomas Davies Pryce,1927,Author,3050436,56297
991,Q147,Thomas Davies Pryce,NA,Author,3135267,56297
992,Q147,Thomas Davies Pryce,NA,Author,3135191,56297
993,Q147,Thomas Davies Pryce,1914,Author,3139275,56297
994,Q147,Thomas Davies Pryce,NA,Author,3105826,56297
995,Q147,Thomas Davies Pryce,1912,Author,3179332,56297
996,Q147,Thomas Davies Pryce,1930,Author,3050453,56297
997,Q147,Thomas Davies Pryce,1931,Author,3116041,56297
998,Q147,Thomas Davies Pryce,1933,Author,3116043,56297
999,Q147,Thomas Davies Pryce,1905,Author,3112076,56297
1000,Q147,Thomas Davies Pryce,NA,Author,3135280,56297
1013,Q148,Osbert Guy Stanhope Crawford,1954,Author,3007387,25082
1014,Q148,Osbert Guy Stanhope Crawford,1951,Author,3019654,25082
1015,Q148,Osbert Guy Stanhope Crawford,1919,Author,3043463,25082
1016,Q148,Osbert Guy Stanhope Crawford,1924,Author,3095191,25082
1017,Q148,Osbert Guy Stanhope Crawford,1922,Author,3004260,25082
1018,Q148,Osbert Guy Stanhope Crawford,1920,Author,3050384,25082
1019,Q148,Osbert Guy Stanhope Crawford,NA,Author,3128942,25082
1020,Q148,Osbert Guy Stanhope Crawford,1938,Author,3043641,25082
1021,Q148,Osbert Guy Stanhope Crawford,1933,Author,3007629,25082
1022,Q148,Osbert Guy Stanhope Crawford,1946,Author,3124740,25082
1023,Q148,Osbert Guy Stanhope Crawford,1927,Author,3007586,25082
1024,Q148,Osbert Guy Stanhope Crawford,1945,Author,3019629,25082
1025,Q148,Osbert Guy Stanhope Crawford,NA,Author,3115224,25082
1026,Q148,Osbert Guy Stanhope Crawford,1954,Author,3007384,25082
1027,Q148,Osbert Guy Stanhope Crawford,1920,Author,3179456,25082
1028,Q148,Osbert Guy Stanhope Crawford,1931,Author,3007614,25082
1029,Q148,Osbert Guy Stanhope Crawford,1952,Author,3007368,25082
1030,Q148,Osbert Guy Stanhope Crawford,1929,Author,3007595,25082
1031,Q148,Osbert Guy Stanhope Crawford,1920,Author,3132604,25082
1032,Q148,Osbert Guy Stanhope Crawford,1920,Author,3132603,25082
1034,Q148,Osbert Guy Stanhope Crawford,1949,Author,3125457,25082
1035,Q148,Osbert Guy Stanhope Crawford,1936,Author,3043608,25082
1036,Q148,Osbert Guy Stanhope Crawford,1933,Author,3007619,25082
1037,Q148,Osbert Guy Stanhope Crawford,1930,Author,3007601,25082
1038,Q148,Osbert Guy Stanhope Crawford,1920,Author,3132608,25082
1039,Q148,Osbert Guy Stanhope Crawford,1924,Author,3071134,25082
1040,Q148,Osbert Guy Stanhope Crawford,1953,Author,3121237,25082
1041,Q148,Osbert Guy Stanhope Crawford,1926,Author,3241596,25082
1042,Q148,Osbert Guy Stanhope Crawford,1924,Author,3071111,25082
1043,Q148,Osbert Guy Stanhope Crawford,1928,Author,3007589,25082
1044,Q148,Osbert Guy Stanhope Crawford,1921,Author,3179471,25082
1045,Q148,Osbert Guy Stanhope Crawford,1913,Author,3132654,25082
